project_name,approach,provider,model_name,prompt_template,metric_group,metric_name,run_count,mean,median,population_stddev,minimum,maximum
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,communication_density,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,max_responsibility_word_count,1,31.0,31.0,0.0,31.0,31.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,min_responsibility_word_count,1,17.0,17.0,0.0,17.0,17.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,raw_declared_communication_count,1,6.0,6.0,0.0,6.0,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocal_communication_pair_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,responsibility_word_count_stddev,1,6.182412330330469,6.182412330330469,0.0,6.182412330330469,6.182412330330469
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,total_responsibility_word_count,1,77.0,77.0,0.0,77.0,77.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,architecture,valid_communication_count,1,6.0,6.0,0.0,6.0,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,average_call_duration_ms,1,12000.0,12000.0,0.0,12000.0,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_communication_count,1,6.0,6.0,0.0,6.0,6.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,max_call_duration_ms,1,12000.0,12000.0,0.0,12000.0,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_call_duration_ms,1,12000.0,12000.0,0.0,12000.0,12000.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_response_char_count,1,1054.0,1054.0,0.0,1054.0,1054.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_user_prompt_char_count,1,16130.0,16130.0,0.0,16130.0,16130.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_elapsed_ms,1,12006.387,12006.387,0.0,12006.387,12006.387
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
Jokul,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_incoming_communications,1,3.2,3.2,0.0,3.2,3.2
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_outgoing_communications,1,3.2,3.2,0.0,3.2,3.2
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_token_jaccard,1,0.060350472850046036,0.060350472850046036,0.0,0.060350472850046036,0.060350472850046036
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_word_count,1,25.2,25.2,0.0,25.2,25.2
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,communication_density,1,0.35555555555555557,0.35555555555555557,0.0,0.35555555555555557,0.35555555555555557
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,declared_communication_count,1,32.0,32.0,0.0,32.0,32.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_incoming_communications,1,5.0,5.0,0.0,5.0,5.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_outgoing_communications,1,4.0,4.0,0.0,4.0,4.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_responsibility_word_count,1,29.0,29.0,0.0,29.0,29.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,min_responsibility_word_count,1,21.0,21.0,0.0,21.0,21.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,raw_declared_communication_count,1,32.0,32.0,0.0,32.0,32.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocal_communication_pair_count,1,14.0,14.0,0.0,14.0,14.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocity_ratio,1,0.875,0.875,0.0,0.875,0.875
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,responsibility_word_count_stddev,1,2.891366458960192,2.891366458960192,0.0,2.891366458960192,2.891366458960192
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,service_count,1,10.0,10.0,0.0,10.0,10.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,total_responsibility_word_count,1,252.0,252.0,0.0,252.0,252.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,unique_service_count,1,10.0,10.0,0.0,10.0,10.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,architecture,valid_communication_count,1,32.0,32.0,0.0,32.0,32.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,average_call_duration_ms,1,14937.0,14937.0,0.0,14937.0,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_communication_count,1,32.0,32.0,0.0,32.0,32.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_service_count,1,10.0,10.0,0.0,10.0,10.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,max_call_duration_ms,1,14937.0,14937.0,0.0,14937.0,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,total_call_duration_ms,1,14937.0,14937.0,0.0,14937.0,14937.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,total_response_char_count,1,4253.0,4253.0,0.0,4253.0,4253.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,total_user_prompt_char_count,1,27630.0,27630.0,0.0,27630.0,27630.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,trace_elapsed_ms,1,14934.39,14934.39,0.0,14934.39,14934.39
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_incoming_communications,1,3.8181818181818183,3.8181818181818183,0.0,3.8181818181818183,3.8181818181818183
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_outgoing_communications,1,3.8181818181818183,3.8181818181818183,0.0,3.8181818181818183,3.8181818181818183
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_responsibility_token_jaccard,1,0.10529505472515541,0.10529505472515541,0.0,0.10529505472515541,0.10529505472515541
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_responsibility_word_count,1,41.81818181818182,41.81818181818182,0.0,41.81818181818182,41.81818181818182
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,communication_density,1,0.38181818181818183,0.38181818181818183,0.0,0.38181818181818183,0.38181818181818183
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,declared_communication_count,1,42.0,42.0,0.0,42.0,42.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_incoming_communications,1,6.0,6.0,0.0,6.0,6.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_outgoing_communications,1,5.0,5.0,0.0,5.0,5.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_responsibility_word_count,1,50.0,50.0,0.0,50.0,50.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,min_responsibility_word_count,1,34.0,34.0,0.0,34.0,34.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,raw_declared_communication_count,1,42.0,42.0,0.0,42.0,42.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,reciprocal_communication_pair_count,1,18.0,18.0,0.0,18.0,18.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,reciprocity_ratio,1,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,responsibility_word_count_stddev,1,5.781132034758053,5.781132034758053,0.0,5.781132034758053,5.781132034758053
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,service_count,1,11.0,11.0,0.0,11.0,11.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,total_responsibility_word_count,1,460.0,460.0,0.0,460.0,460.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,unique_service_count,1,11.0,11.0,0.0,11.0,11.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,architecture,valid_communication_count,1,42.0,42.0,0.0,42.0,42.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,average_call_duration_ms,1,24984.0,24984.0,0.0,24984.0,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,final_snapshot_communication_count,1,42.0,42.0,0.0,42.0,42.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,final_snapshot_service_count,1,11.0,11.0,0.0,11.0,11.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,max_call_duration_ms,1,24984.0,24984.0,0.0,24984.0,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,total_call_duration_ms,1,24984.0,24984.0,0.0,24984.0,24984.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,total_response_char_count,1,6800.0,6800.0,0.0,6800.0,6800.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,total_user_prompt_char_count,1,22899.0,22899.0,0.0,22899.0,22899.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_elapsed_ms,1,24991.907,24991.907,0.0,24991.907,24991.907
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,anthropic,claude-opus-4-8,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,average_incoming_communications,1,2.625,2.625,0.0,2.625,2.625
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,average_outgoing_communications,1,2.625,2.625,0.0,2.625,2.625
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_token_jaccard,1,0.08174152653916876,0.08174152653916876,0.0,0.08174152653916876,0.08174152653916876
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_word_count,1,16.375,16.375,0.0,16.375,16.375
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,communication_density,1,0.375,0.375,0.0,0.375,0.375
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,declared_communication_count,1,21.0,21.0,0.0,21.0,21.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
TNTConcept,direct,deepseek,deepseek-chat,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
